#EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType
607211813|2015-04-26T03:21:37.774|27.5249|85.5492|15.0|ISC|ISC|ISC|609620110|MS|3.23|ISC|Nepal|earthquake
607213069|2015-04-26T04:50:30.697|28.0161|85.3983|18.0|ISC|ISC|ISC|609620116|mb|4.01|ISC|Nepal|earthquake
607213072|2015-04-26T04:58:40.399|28.0537|84.8683|12.6|ISC|ISC|ISC|609620117|MS|3.07|ISC|Nepal|earthquake
607211055|2015-04-26T07:09:09.314|27.7365|85.9788|13.4|ISC|ISC|ISC|609620131|MW|6.70|GCMT|Nepal|earthquake
608453722|2015-04-26T07:18:27.500|27.7756|85.9614|10.0|DMN|DMN|DMN|606833440|Ml|5.00|DMN|Nepal|earthquake
608453723|2015-04-26T07:19:54.100|27.8091|85.9802|10.0|DMN|DMN|DMN|606833441|Ml|5.10|DMN|Nepal|earthquake
607212556|2015-04-26T07:26:05.180|27.6927|85.8848|17.2|ISC|ISC|ISC|609620133|mb|4.79|ISC|Nepal|earthquake
607260338|2015-04-26T07:31:34.451|27.7662|85.8192|19.0|ISC|ISC|ISC|609620134|mb|3.98|ISC|Nepal|earthquake
607260339|2015-04-26T07:36:27.788|27.6295|85.9751|22.5|ISC|ISC|ISC|609620135|mb|4.50|ISC|Nepal|earthquake
607260340|2015-04-26T07:43:17.635|26.9317|85.9551|10.0|ISC|ISC|ISC|609620136|mb|4.11|ISC|Nepal-India border region|earthquake
607260349|2015-04-26T08:10:39.487|27.8250|85.8480|19.0|ISC|ISC|ISC|609620142|mb|3.99|ISC|Nepal|earthquake
607260353|2015-04-26T08:22:13.304|27.9260|85.8672|19.0|ISC|ISC|ISC|609620145|mb|4.33|ISC|Nepal|earthquake
607211814|2015-04-26T08:40:56.797|27.7141|85.9099|16.2|ISC|ISC|ISC|609620148|mb|4.55|ISC|Nepal|earthquake
607212558|2015-04-26T08:46:16.504|27.8592|85.7108|9.4|ISC|ISC|ISC|609620149|mb|4.35|ISC|Nepal|earthquake
607260362|2015-04-26T08:55:22.910|27.6761|85.8818|0.0|IDC|IDC|IDC|605890911|MS|4.80|IDC|Nepal|earthquake
607260367|2015-04-26T09:42:06.511|27.7952|85.9248|17.2|ISC|ISC|ISC|609620157|mb|3.97|ISC|Nepal|earthquake
607260368|2015-04-26T10:03:52.000|27.7065|85.8663|0.0|IDC|IDC|IDC|605890920|mb|4.00|IDC|Nepal|earthquake
607260373|2015-04-26T10:34:47.209|27.8393|85.5462|18.0|ISC|ISC|ISC|609620165|mb|4.10|ISC|Nepal|earthquake
607211817|2015-04-26T13:11:15.546|27.8141|85.5320|13.1|ISC|ISC|ISC|609620183|MS|3.44|ISC|Nepal|earthquake
607211818|2015-04-26T14:44:50.931|27.6269|85.9132|20.8|ISC|ISC|ISC|609620199|MS|3.20|ISC|Nepal|earthquake
607211819|2015-04-26T14:57:05.042|28.1767|84.7440|15.5|ISC|ISC|ISC|609620200|MS|3.57|ISC|Nepal|earthquake
610587902|2015-04-26T16:26:06.472|27.7996|85.8233|16.8|ISC|ISC|ISC|609620207|MW|5.19|GCMT|Nepal|earthquake
607214272|2015-04-26T18:06:34.009|27.8665|85.5164|18.0|ISC|ISC|ISC|609620217|mb|3.99|ISC|Nepal|earthquake
607211825|2015-04-26T18:54:51.423|28.0373|84.9604|22.8|ISC|ISC|ISC|609620222|mb|4.25|ISC|Nepal|earthquake
607212565|2015-04-26T20:39:21.179|27.9179|85.8134|19.0|ISC|ISC|ISC|609620238|mb|4.25|ISC|Nepal|earthquake
