#EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType
616046528|2019-07-06T19:49:04.560|35.8610|-117.6840|6.7|PAS|NEIC|NEIC|612674171|ML|3.20|NEIC|Central California|earthquake
616599866|2019-07-06T21:05:24.700|35.7277|-117.6087|5.9|PAS|NEIC|NEIC|612674182|ML|3.20|NEIC|Central California|earthquake
616599875|2019-07-06T23:34:09.840|35.8737|-117.6623|5.2|PAS|NEIC|NEIC|612674212|ML|3.10|NEIC|Central California|earthquake
616314165|2019-07-06T23:50:42.378|35.8189|-117.6491|8.7|ISC|ISC|ISC|615541863|Mwr|4.50|NEIC|Central California|earthquake
616599877|2019-07-06T23:56:34.620|35.8203|-117.6587|5.8|PAS|NEIC|NEIC|612674220|ML|3.30|NEIC|Central California|earthquake
616600238|2019-07-07T00:41:52.070|35.8267|-117.6643|3.0|PAS|NEIC|NEIC|612674224|Mwr|3.50|PAS|Central California|earthquake
616600247|2019-07-07T02:06:04.400|35.7917|-117.5935|7.0|PAS|NEIC|NEIC|612674245|Mwr|3.60|PAS|Central California|earthquake
616314187|2019-07-07T05:38:15.287|35.7205|-117.5684|11.0|ISC|ISC|ISC|615541892|Mwr|4.50|NEIC|Central California|earthquake
616600259|2019-07-07T06:07:06.510|35.6657|-117.5238|7.0|PAS|NEIC|NEIC|612674283|ML|3.30|NEIC|Central California|earthquake
620829381|2019-07-07T07:20:26.150|35.6908|-117.5393|6.6|PAS|NEIC|NEIC|612674298|ML|3.20|NEIC|Central California|earthquake
616600275|2019-07-07T09:10:01.720|35.9328|-117.7025|2.4|PAS|NEIC|NEIC|612674321|Mwr|3.50|PAS|Central California|earthquake
616600280|2019-07-07T09:41:23.040|35.7468|-117.5462|8.5|PAS|NEIC|NEIC|612674328|Mwr|3.50|PAS|Central California|earthquake
616600284|2019-07-07T10:06:13.030|35.9118|-117.7360|2.1|PAS|NEIC|NEIC|612674336|Mwr|3.50|PAS|Central California|earthquake
616600285|2019-07-07T10:21:27.230|35.6590|-117.4663|7.8|PAS|NEIC|NEIC|612674340|ML|3.20|NEIC|Central California|earthquake
616600291|2019-07-07T11:33:50.060|35.5675|-117.3502|1.2|PAS|NEIC|NEIC|612674354|Mwr|3.50|PAS|Central California|earthquake
616600298|2019-07-07T14:46:40.520|35.9138|-117.7117|1.8|PAS|NEIC|NEIC|612674380|Mwr|3.60|PAS|Central California|earthquake
616600299|2019-07-07T15:48:11.760|35.8203|-117.6618|3.8|PAS|NEIC|NEIC|612674397|ML|3.20|NEIC|Central California|earthquake
616600304|2019-07-07T18:50:02.340|35.5955|-117.4305|5.6|PAS|NEIC|NEIC|612674437|Mwr|3.60|PAS|Central California|earthquake
616600310|2019-07-07T21:02:51.730|35.7753|-117.6012|7.9|PAS|NEIC|NEIC|612674459|ML|3.20|NEIC|Central California|earthquake
616314363|2019-07-07T23:36:57.057|35.8249|-117.6226|12.1|ISC|ISC|ISC|615542038|Mwr|3.90|PAS|Central California|earthquake
616600326|2019-07-08T05:54:05.190|35.8720|-117.7132|7.9|PAS|NEIC|NEIC|612674525|ML|3.20|NEIC|Central California|earthquake
616600334|2019-07-08T07:31:58.410|36.1580|-117.8755|2.6|PAS|NEIC|NEIC|612674550|ML|3.30|NEIC|California-Nevada border region|earthquake
616600341|2019-07-08T12:14:57.880|35.6247|-117.4360|7.1|PAS|NEIC|NEIC|612674576|ML|3.30|NEIC|Central California|earthquake
616314476|2019-07-08T16:04:28.535|35.6703|-117.4829|10.8|ISC|ISC|ISC|615542139|Mwr|3.80|PAS|Central California|earthquake
616600358|2019-07-08T22:57:40.970|36.0485|-117.8472|1.7|PAS|NEIC|NEIC|612674659|ML|3.20|NEIC|California-Nevada border region|earthquake
616620013|2019-07-09T04:02:54.100|35.9217|-117.4597|7.1|PAS|NEIC|NEIC|612689563|Mwr|3.60|PAS|Central California|earthquake
616620021|2019-07-09T08:17:31.640|35.7807|-117.6135|7.7|PAS|NEIC|NEIC|612689588|Mwr|3.60|PAS|Central California|earthquake
616620030|2019-07-09T10:21:52.290|35.9560|-117.6778|0.8|PAS|NEIC|NEIC|612689607|Mwr|3.50|NEIC|Central California|earthquake
616620042|2019-07-09T12:58:21.670|35.6742|-117.4845|2.1|PAS|NEIC|NEIC|612689639|Mwr|3.40|NEIC|Central California|earthquake
616620056|2019-07-09T15:40:45.400|35.5728|-117.3615|1.8|PAS|NEIC|NEIC|612689661|Mwr|3.50|PAS|Central California|earthquake
616620058|2019-07-09T16:47:03.150|35.8922|-117.7093|7.0|PAS|NEIC|NEIC|612689665|ML|3.20|NEIC|Central California|earthquake
616620061|2019-07-09T17:11:28.690|35.7008|-117.4928|8.6|PAS|NEIC|NEIC|612689671|Mwr|3.60|PAS|Central California|earthquake
616620064|2019-07-09T18:37:37.410|35.7278|-117.5482|9.1|PAS|NEIC|NEIC|612689680|ML|3.10|NEIC|Central California|earthquake
616314693|2019-07-10T00:48:17.896|36.0530|-117.8491|5.2|ISC|ISC|ISC|615542321|Mwr|4.10|PAS|California-Nevada border region|earthquake
616314694|2019-07-10T01:43:03.011|35.8976|-117.6817|4.5|ISC|ISC|ISC|615542328|Mwr|4.00|PAS|Central California|earthquake
616620089|2019-07-10T03:42:54.950|35.6422|-117.4528|10.9|PAS|NEIC|NEIC|612689747|ML|3.40|NEIC|Central California|earthquake
616314723|2019-07-10T12:28:57.224|36.0440|-117.8544|4.3|ISC|ISC|ISC|615542367|Mwr|4.10|PAS|California-Nevada border region|earthquake
616620107|2019-07-10T14:53:06.020|36.0482|-117.8620|1.0|PAS|NEIC|NEIC|612689825|Mwr|3.50|PAS|California-Nevada border region|earthquake
616620110|2019-07-10T15:02:04.400|35.8715|-117.6842|2.7|PAS|NEIC|NEIC|612689831|Mwr|3.60|PAS|Central California|earthquake
616314745|2019-07-10T18:49:01.429|36.1688|-117.8820|7.9|ISC|ISC|ISC|615542395|Mwr|4.10|PAS|California-Nevada border region|earthquake
616314754|2019-07-10T20:09:51.849|35.6580|-117.5057|8.9|ISC|ISC|ISC|615542405|Mwr|4.20|PAS|Central California|earthquake
616620087|2019-07-10T23:58:59.130|35.6725|-117.4898|3.1|PAS|NEIC|NEIC|612689892|Mwr|3.60|PAS|Central California|earthquake
# Agencies whose data contributed towards the results of this search:
# BGR       Bundesanstalt für Geowissenschaften und Rohstoffe                                Germany
# BJI       China Earthquake Networks Center                                                 China
# CATAC     Central American Tsunami Advisory Center                                         Nicaragua
# GCMT      The Global CMT Project                                                           U.S.A.
# GFZ       Helmholtz Centre Potsdam GFZ German Research Centre For Geosciences              Germany
# IASPEI    IASPEI Working Group on Reference Events                                         U.S.A.
# IDC       International Data Centre, CTBTO                                                 Austria
# IPGP      Institut de Physique du Globe de Paris                                           France
# ISC       International Seismological Centre                                               United Kingdom
# ISC-EHB   Revision and Continuation of the EHB project                                     United Kingdom
# MOS       Geophysical Survey of Russian Academy of Sciences                                Russia
# NEIC      National Earthquake Information Center                                           U.S.A.
# OSUNB     Observatory Seismological of the University of Brasilia                          Brazil
